vx_JW,vy_JW
46466.35659075927,96054.33069071584
46347.03379416514,96110.98749780562
46227.64388977088,96167.49741402152
46108.18705459382,96223.86036396652
45988.66346572898,96280.07627244912
45869.07330034886,96336.14506448338
45749.41673570319,96392.06666528904
45629.69394911877,96447.84100029152
45509.90511799922,96503.46799512209
45390.05041982472,96558.94757561786
45270.13003215187,96614.27966782189
45150.14413261341,96669.46419798327
45030.09289891801,96724.50109255716
44909.97650885007,96779.39027820488
44789.795140269496,96834.13168179402
44669.54897111145,96888.72523039844
44549.238179386164,96943.17085129838
44428.862943178705,96997.46847198052
44308.42344064875,97051.61802013809
44187.91985003038,97105.61942367088
44067.352349631845,97159.47261068535
43946.72111783535,97213.1775094947
43826.026333096816,97266.73404861889
43705.268173945704,97320.14215678482
43584.44681898474,97373.40176292627
43463.56244688972,97426.51279618405
43342.61523640931,97479.47518590605
43221.60536636476,97532.28886164732
43100.533015649766,97584.9537531701
42979.39836323017,97637.46979044395
42858.201588143784,97689.83690364576
42736.94286950017,97742.05502315985
42615.62238648039,97794.12407957802
42494.2403183368,97846.04400369964
42372.79684439283,97897.81472653174
42251.29214404276,97949.43617928898
42129.72639675148,98000.90829339382
42008.099782054305,98052.23100047655
41886.41247955671,98103.40423237532
41764.664668934136,98154.4279211363
41642.856529931756,98205.30199901365
41520.988242364256,98256.02639846962
41399.0599861156,98306.60105217465
41277.07194113883,98357.02589300738
41155.02428745581,98407.30085405475
41032.91720515704,98457.42586861204
40910.75087440141,98507.400870183
40788.525475415976,98557.22579247983
40666.24118849573,98606.90056942328
40543.89819400341,98656.42513514272
40421.49667236922,98705.79942397622
40299.036804090676,98755.02337047058
40176.51876973231,98804.09690938139
40053.94274992551,98853.01997567316
39931.30892536824,98901.79250451928
39808.61747682485,98950.41443130218
39685.868585125856,98998.88569161332
39563.06243116768,99047.2062212533
39440.19919591246,99095.37595623192
39317.279060387795,99143.39483276819
39194.30220568657,99191.26278729046
39071.268812966664,99238.97975643646
38948.179063450785,99286.54567705332
38825.03313842621,99333.96048619768
38701.83121924456,99381.22412113576
38578.57348732159,99428.33651934336
38455.26012413696,99475.29761850597
38331.89131123401,99522.10735651881
38208.46723021951,99568.76567148694
38084.98806276348,99615.27250172522
37961.453990598915,99661.62778575846
37837.865195521605,99707.83146232144
37714.22185938987,99753.88347035898
37590.52416412437,99799.78374902598
37466.772291707835,99845.53223768751
37342.96642418488,99891.12887591885
37219.10674366175,99936.57360350553
37095.19343230613,99981.86636044344
36971.22667234686,100027.00708693884
36847.20664607376,100071.99572340844
36723.13353583739,100116.83221047944
36599.007524048815,100161.5164889896
36474.828793179375,100206.0484999873
36350.597525760466,100250.4281847316
36226.31390438332,100294.65548469228
36101.978111698765,100338.73034154989
35977.59033041699,100382.65269719585
35853.15074330736,100426.42249373245
35728.65953319812,100470.03967347294
35604.11688297624,100513.50417894158
35479.52297558713,100556.81595287369
35354.877994034454,100599.9749382157
35230.18212137987,100642.98107812522
35105.435540742816,100685.83431597106
34980.638435300294,100728.53459533336
34855.79098828662,100771.08186000353
34730.89338299322,100813.47605398441
34605.94580276837,100855.71712149026
34480.948431016994,100897.80500694684
34355.90145120042,100939.73965499146
34230.80504683618,100981.52101047299
34105.659401497745,101023.14901845201
33980.46469881431,101064.62362420076
33855.22112247057,101105.94477320323
33729.9288562065,101147.11241115523
33604.5880838171,101188.12648396444
33479.19898915219,101228.98693775042
33353.76175611617,101269.6937188447
33228.276568667796,101310.24677379082
33102.74361081995,101350.64604934436
32977.1630666394,101390.89149247303
32851.53512024659,101430.9830503567
32725.8599558154,101470.92067038744
32600.13775757291,101510.70430016956
32474.368709799186,101550.3338875197
32348.552996827042,101589.80938046685
32222.69080304181,101629.13072725238
32096.782312881107,101668.29787633017
31970.827710834616,101707.31077636653
31844.82718144385,101746.16937624037
31718.780909301917,101784.87362504317
31592.689079053303,101823.42347207904
31466.551875393634,101861.8188668648
31340.36948306944,101900.05975913002
31214.14208687794,101938.146098817
31087.869871666793,101976.07783608092
30961.55302233389,102013.85492128982
30835.1917238271,102051.47730502464
30708.786161144068,102088.94493807931
30582.33651933195,102126.25777146076
30455.84298348722,102163.41575638897
30329.3057387554,102200.41884429705
30202.724970330866,102237.26698683121
30076.100863456595,102273.96013585088
29949.43360342394,102310.49824342871
29822.7233755724,102346.88126185063
29695.970365289395,102383.1091436159
29569.17475801002,102419.18184143712
29442.336739216833,102455.09930824031
29315.456494439604,102490.86149716495
29188.534209255107,102526.46836156398
29061.570069286863,102561.9198550039
28934.564260204934,102597.21593126477
28807.51696772567,102632.35654434028
28680.4283776115,102667.34164843775
28553.298675670678,102702.17119797824
28426.128047757065,102736.84514759651
28298.916679769896,102771.36345214113
28171.66475765355,102805.72606667446
28044.372467397312,102839.93294647275
27917.039995035146,102873.98404702613
27789.667526645466,102907.87932403867
27662.255248350903,102941.61873342843
27534.803346318065,102975.20223132748
27407.312006757318,103008.62977408194
27279.781415922545,103041.90131825204
27152.21176011092,103075.01682061213
27024.60322566267,103107.97623815073
26896.955998960853,103140.77952807058
26769.27026643111,103173.42664778864
26641.546214541457,103205.91755493618
26513.784029802024,103238.25220735878
26385.98389876485,103270.43056311636
26258.146008023636,103302.45258048325
26130.27054421351,103334.31821794821
26002.357694010803,103366.02743421445
25874.40764413282,103397.58018819969
25746.4205813376,103428.97643903618
25618.396692423677,103460.21614607074
25490.33616422987,103491.2992688648
25362.23918363503,103522.2257671944
25234.105937557815,103552.99560105028
25105.93661295646,103583.60873063789
24977.731396828538,103614.0651163774
24849.490476210736,103644.36471890377
24721.21403817862,103674.50749906675
24592.902269846392,103704.49341793093
24464.555358366673,103734.32243677581
24336.173490930265,103763.99451709574
24207.75685476591,103793.50962060003
24079.305637140067,103822.86770921297
23950.82002535668,103852.0687450738
23822.300206756936,103881.11269053686
23693.746368719047,103909.9995081715
23565.158698657997,103938.72916076217
23436.53738402533,103967.30161130846
23307.882612308906,103995.7168230251
23179.19457103266,104023.97475934199
23050.473447756398,104052.07538390427
22921.71943007553,104080.0186605723
22792.932705620853,104107.8045534217
22664.11346205833,104135.4330267434
22535.26188708883,104162.90404504367
22406.378168447918,104190.21757304412
22277.462493905616,104217.37357568175
22148.515051266157,104244.37201810896
22019.536028367773,104271.21286569358
21890.52561308245,104297.89608401894
21761.48399331569,104324.42163888382
21632.411357006295,104350.78949630256
21503.307892126115,104376.999622505
21374.17378667983,104403.05198393657
21245.0092287047,104428.94654725833
21115.814406270358,104454.6832793469
20986.58950747855,104480.26214729458
20857.33472046292,104505.68311840933
20728.050233388763,104530.94616021484
20598.736234452805,104556.05124045047
20469.39291188296,104580.99832707137
20340.0204539381,104605.78738824843
20210.619048907833,104630.41839236833
20081.188885112246,104654.89130803359
19951.730150901694,104679.20610406256
19822.243034656552,104703.36274948943
19692.727724786997,104727.36121356429
19563.184409732756,104751.20146575314
19433.613277962886,104774.88347573791
19304.014517975542,104798.40721341646
19174.388318297733,104821.77264890264
19044.734867485102,104844.97975252627
18915.05435412168,104868.02849483321
18785.346966819663,104890.91884658534
18655.61289421917,104913.65077876058
18525.852324988024,104936.22426255295
18396.0654478215,104958.63926937254
18266.252451442106,104980.89577084556
18136.413524599342,105002.99373881434
18006.548856069472,105024.9331453374
17876.65863465529,105046.7139626894
17746.743049185887,105068.3361633612
17616.802288516414,105089.79972005982
17486.83654152785,105111.10460570856
17356.845997126777,105132.25079344695
17226.830844245134,105153.23825663076
17096.791271839997,105174.06696883205
16966.727468893332,105194.73690383916
16836.639624411775,105215.24803565675
16706.527927426392,105235.60033850581
16576.392566992447,105255.79378682365
16446.23373218917,105275.82835526393
16316.051612119518,105295.70401869674
16185.846395909957,105315.42075220848
16055.618272710215,105334.978531102
15925.367431693052,105354.37733089655
15795.094062054031,105373.61712732782
15664.798353011282,105392.69789634792
15534.48049380527,105411.61961412546
15404.140673698563,105430.38225704548
15273.779081975597,105448.98580170952
15143.395907942446,105467.43022493564
15012.991340926586,105485.71550375839
14882.565570276667,105503.84161542883
14752.118785362276,105521.80853741457
14621.651175573703,105539.61624739977
14491.162930321714,105557.26472328513
14360.654239037316,105574.75394318796
14230.12529117152,105592.0838854421
14099.576276195117,105609.25452859802
13969.007383598437,105626.26585142277
13838.418802891121,105643.11783290002
13707.81072360189,105659.81045223007
13577.183335278305,105676.34368882985
13446.536827486545,105692.7175223329
13315.871389811167,105708.93193258945
13185.187211854876,105724.98689966637
13054.484483238293,105740.88240384722
12923.763393599722,105756.61842563222
12793.02413259492,105772.19494573826
12662.26688989686,105787.61194509894
12531.491855195505,105802.86940486456
12400.69921819757,105817.96730640212
12269.889168626292,105832.90563129533
12139.061896221203,105847.68436134465
12008.21759073789,105862.30347856724
11877.356441947766,105876.76296519699
11746.47863963784,105891.06280368456
11615.584373610483,105905.20297669731
11484.673833683199,105919.1834671194
11353.747209688388,105933.0042580517
11222.80469147312,105946.66533281188
11091.846468898897,105960.16667493436
10960.87273184143,105973.50826817032
10829.883670190397,105986.69009648773
10698.87947384922,105999.71214407132
10567.86033273483,106012.57439532263
10436.826436777435,106025.27683485996
10305.777975920291,106037.81944751841
10174.715140119466,106050.20221834986
10043.638119343614,106062.42513262299
9912.54710357374,106074.48817582327
9781.442282802971,106086.39133365298
9650.323847036325,106098.13459203119
9519.191986290478,106109.71793709377
9388.046890593532,106121.1413551934
9256.88874998479,106132.40483289956
9125.717754514517,106143.50835699853
8994.534094243714,106154.4519144934
8863.337959243889,106165.23549260406
8732.12953959682,106175.8590787672
8600.90902539433,106186.32266063633
8469.676606738054,106196.62622608176
8338.432473739205,106206.76976319058
8207.176816518353,106216.7532602667
8075.9098252051845,106226.57670583084
7944.631689938276,106236.2400886205
7813.342600864867,106245.74339758999
7682.042748140622,106255.0866219104
7550.7323219294085,106264.26975096964
7419.411512403062,106273.29277437238
7288.080509741157,106282.1556819401
7156.739504130776,106290.85846371105
7025.388685766284,106299.40110994026
6894.028244849092,106307.78361109954
6762.658371587431,106316.00595787748
6631.279256196123,106324.06814117944
6499.891088896349,106331.97015212753
6368.4940599154215,106339.71198206063
6237.088359486552,106347.29362253439
6105.674177848625,106354.71506532117
5974.251705245966,106361.97630241013
5842.821131928115,106369.0773260071
5711.382648149594,106376.0181285347
5579.936444169681,106382.79870263228
5448.482710252176,106389.41904115587
5317.0216366651775,106395.87913717823
5185.553413680852,106402.17898398884
5054.078231575203,106408.31857509387
4922.596280627844,106414.29790421619
4791.107751121769,106420.11696529535
4659.612833343126,106425.77575248758
4528.111717580985,106431.27426016577
4396.604594127111,106436.61248291947
4265.091653275737,106441.79041555492
4133.573085323335,106446.80805309495
4002.049080568386,106451.66539077908
3870.519829311154,106456.36242406338
3738.9855218534562,106460.89914862062
3607.446348498437,106465.27556034013
3475.9024995503387,106469.49165532783
3344.354165314274,106473.54742990626
3212.8015360959976,106477.4428806145
3081.24480220168,106481.17800420821
2949.6841539376796,106484.75279765962
2818.1197816103136,106488.16725815747
2686.551875525632,106491.42138310705
2554.980625989191,106494.51517013018
2423.4062233058244,106497.44861706517
2291.8288577794165,106500.22172196681
2160.248719712676,106502.83448310642
2028.665999406909,106505.28689897175
1897.0808871617908,106507.57896826703
1765.493573275141,106509.71068991291
1633.9042480426951,106511.68206304651
1502.3131017578792,106513.49308702133
1370.7203247115829,106515.14376140728
1239.1261071919332,106516.63408599068
1107.530639484068,106517.96406077422
975.9341118699094,106519.13368597694
